text,label
"The green man
URL: http://www.newsisfree.com/click/-1,8381141,215/
Date: 2002-09-30T03:05:02+01:00

It is eight years since botanist David Bellamy made a TV series. What went 
wrong, asks *Simon Hattenstone*.�Quizzes[1]�| Crossword[2]�| Interactive guides
[3]�| Steve Bell[4]�| Weblog[5]�*Other news and comment**'Biggles Airways' plan 
to put RAF into tourism business*[6]

[1] http://www.newsisfree.com/quiz/0,7476,349695,00.html
[2] http://www.newsisfree.com/crossword/0,4406,180778,00.html
[3] http://www.newsisfree.com/interactive/0,2759,192055,00.html
[4] http://www.newsisfree.com/cartoons/0,7371,337484,00.html
[5] http://www.newsisfree.com/weblog/0,6798,517233,00.html
[6] http://www.newsisfree.com/military/story/0,11816,801625,00.html",0
"[Razor-users] Performance
Has anyone noticed a drop in razor-check performance over the past week?
I disabled the razorchecks in Spamassassin and my queues start to clean
out again.

-------------------------------------------------------
This sf.net email is sponsored by:ThinkGeek
Welcome to geek heaven.
http://thinkgeek.com/sf
_______________________________________________
Razor-users mailing list
someone@example.com
https://lists.sourceforge.net/lists/listinfo/razor-users",0
"Re[3]: Selling Wedded Bliss (was Re: Ouch...)

EL> On Mon, 9 Sep 2002 someone@example.com wrote:

EL> Just one. Not everybody does that. Most of them are now dead, anyway.

Point is, you're not likely to extrapolate much. I could probably
find one hetero who had just as much sex. Does that mean we're all
rampant hos? No.

EL> Ain't done no hypothesizing. Anecdotal evidence'R'Us. Couldn't you just
EL> Google, or something?

Listen. If you pull numbers like that without a fact, the automagic
assumption is yes, they were extracted out of your neither orifice.
Point wasn't to conclude otherwise unless you had any relevant bits.
Its not my job to do _your_ bit searching for you, but I figured I'd
humor fork with this bit of finding:

http://www.thebody.com/bp/apr01/research_notebook.html (Pointing ot
averages of about 13 for every 3 months (for gay men), which totals to
about 52 a year. 52 a year doesn't equal 3000. Or even 300.

EL> Which was my point. Gurls don't do hyperpromiscuity as a life style. It's
EL> interesting that you're launching into a diatribe, and threaten using
EL> instant argument (just add hominem) instead of assuming I might be not
EL> just pulling this whole thing ",0
"Hi! I'm new here.
We attempted to deliver this message to you with HTML formatting. However, your e-mail program does not support HTML-enhanced messages. Please go to your E-mail Settings for this group and change your E-mail Preference to ""Text only"".
http://groups.msn.com/OneIncomeLiving/_emailsettings.msnw

MSN Groups",0
"You Are Approved For Your Loan!!! Approval No. (1848025)
 

 

 
 
 
 
 
 
 
 
 
 Refinancing
 Your Mortgage May Be Easier Then You Think! 
 Now that rates are down,  
 this may be a good time to start saving money! 
 Click here for all details 
 
 
 
 
 
 
 Free Service for USA Homeowners! 
 
 
 
 
 
 
 
 
 
 
 Whether
your credit rating is A++ or you are ""credit challenged"",
we have many loan  
 programs through hundreds of aggressive lenders wanting to help you.  
 
 
 
 
 
 Second Mortgages 
 
 We can help you get up to 125% of your
homes value (ratios vary by state).  
 Refinancing 
 Reduce your monthly payments and get
some cash back. 
 Debt
Consolidation 
 Combine all your bills into one low
payment,
and save money every month. 
 
 
 
 
 
 
 We will get you the
best deal possible!  
 Lower rates and easier terms! 
 CLICK 
HERE For All Details And A Free Loan Quotation 
Today! 
 
 
 
 
 
 
 
 We strongly
oppose the use of SPAM email and do not want anyone who does not wish to receive
our mailings to receive them. We strongly oppose the use of SPAM email and do not want anyone who does not wish to receive our mailings to receive
 them. Click
 Here to me taken off of our list. ",1
"Clean up your act!
Dear Computer User 100670.3527 ,

 
 
 YOUR INTERNET USAGE IS BEING TRACKED 
You have no privacy protection. 
Will your BOSS, WIFE or KIDS find out? 
 
 
 
 DOWNLOAD EZ INTERNET PRIVACY SOFTWARE 
 
+++++++++++++++++++++++++++++++++++++++++++ 
 
 
You're in Serious Trouble - It's a Proven Fact! 
 
 
Deleting ""Internet Cache and History"" will NOT protect you because any of 
the Web Pages, Pictures, Movies, Videos, Sounds, E-mail, Chat Logs and 
Everything Else you see or do could easily be recovered to Haunt you 
forever! How would you feel if a snoop made this information public to your 
Spouse, Mother & Father, Neighbors, Children, Boss or the Media? It could 
easily Ruin Your Life! Solve all your problems and enjoy all the benefits of 
an ""As New PC"", EZ INTERNET PRIVACY SOFTWARE can Speed-Up your PC/Internet Browser, 
reclaim Hard Disk space and Professionally Clean your PC in one easy mouse 
click! 
 
 
Did you know for example that every click you make on Windows 98 Start Menu 
is logged and stored permanently on a hidden encrypted database within your 
own computer? 
Deleting ""internet cache and history"", will not protect you... your PC is 
keeping frighteni",1
आपका कूरियर डिलीवरी अटेम्प्ट फेल हुआ है। दोबारा भेजने के लिए छोटा हैंडलिंग चार्ज इस लिंक से भरें।,1
"Wishing you a wonderful day

Welcome to Johnson Home Products & Services
http://www.johnsonhome2276.com

YOUR COMPLIMENTARY GIFT From Johnson Home P & S Register TODAY! if haven't already.
Hurry while supplies Last. Free Gift Offer at my expense.
http://home.attbi.com/~johnsonhomestor1/YOUR_COMPLIMENTARY_GIFT.htx",1
Your recent service visit is complete. Please rate the technician out of 5 stars.,0
"Re: dumb question: X client behind a firewall?
Wow, three replies already, all recommending ssh. Thanks!

- Joe

Back in my day, they didn't have ssh. Then again, back in my day,
they didn't have firewalls. And I still miss X10's active icons.",0
"Blue horseshoe meet me

Dear Reader:

We sometimes approach our analysts for their thoughts on emerging market =
sectors we're interested in. On certain occasions, they come to us with =
intriguing insights of certain aspects of the market that have caught their =
attention.

As you know our track record speaks for itself we are happy to bring you =
another situation with HUGE upside potential we think this could be the one =
that when we look back shortly everyone will be saying I should have more.

For more info <a href=""http://www.terra.es/personal9/tradeonline/mbay.html"" =
target=""_"">CLICK HERE!!!</a>

Remember: Nothing Ventured, Nothing Gained",1
"I never sent you this - keep it hush hush! :) XGAB
 Online Credit Breakthrough     Repair Your Credit Online! 9VcdkLOkGPiRWsemJM1e3KoMv2wSFOC1xKMsYFlO4owGR2cg7LpmqKUBnN1wnhHi3cr5m7UEXUg That's right - You can now access + clear up bad credit ONLINE - Directly from the comfort + convienience of your computer! Watch your credit daily, with REAL TIME UPDATES Get the information you need quickly and efficently to remove negative credit items from your report! Click Here For More Information Thank you - The Web Credit (tm) Team! 9VcdkLOkGPiRWsemJM1e3KoMv2wSFOC1xKMsYFlO4owGR2cg7LpmqKUBnN1wnhHi3cr5m7UEXUg",1
"Lose fat, gain muscle with HGH
 
 Hello, [!To!] Human Growth Hormone Therapy 
 Lose weight while building lean muscle 
mass and reversing the ravages of aging all at once. 
 Remarkable discoveries about Human Growth 
Hormones ( HGH ) are changing the way we think about aging and weight 
loss. 
 Lose Weight Build Muscle Tone Reverse 
Aging 
Increased Libido Duration Of Penile Erection Healthier Bones 
Improved Memory Improved skin New Hair Growth Wrinkle Disappearance 
 
 Visit 
 Our Web Site and Learn The Facts : Click Here 
 
 OR 
 Here 
 
 You are receiving this email as a subscr iber 
 to the Opt -In Ameri ca Mailin g Lis t. 
To remo ve your self from all related mailli sts, just Click 
Here 

http://xent.com/mailman/listinfo/fork",1
"You have been selected to receive $250,000 from the Australian lottery. Reply with your bank details to claim.",1
"RE: [Razor-users] Fire.cloudmark.com is having issues
What does this mean? I set up procmailrc for a spamtrap but I'm getting
an error. I also am reporting to pyzor and dcc and they aren't
registering an error. What's weird is that it works sometimes.

.
Oct 02 23:46:11.470523 report[14051]: [ 4] honor.cloudmark.com >> 20
Oct 02 23:46:11.470805 report[14051]: [ 6] response to sent.3
-res=1
err=230
.
Oct 02 23:46:11.471825 report[14051]: [ 5] mail 1, orig_email, special
case eng 1: Server accept
ed report.
Oct 02 23:46:11.472228 report[14051]: [ 8] mail 1.0, eng 4: err 230 -
server wants mail

-------------------------------------------------------
This sf.net email is sponsored by:ThinkGeek
Welcome to geek heaven.
http://thinkgeek.com/sf
_______________________________________________
Razor-users mailing list
someone@example.com
https://lists.sourceforge.net/lists/listinfo/razor-users",0
Your order from Apple has shipped and should arrive by Thursday.,0
"You're signed up for the Reich Report!
SPAM: This mail is probably spam. The original message has been altered
SPAM: so you can recognise or block similar unwanted mail in future.
SPAM: See http://spamassassin.org/tag/ for more details.
SPAM: 
SPAM: Content analysis details: (5.30 hits, 5 required)
SPAM: INVALID_DATE (1.6 points) Invalid Date: header (not RFC 2822)
SPAM: REMOVE_SUBJ (1.7 points) BODY: List removal information
SPAM: SPAM_PHRASE_05_08 (0.7 points) BODY: Spam phrases score is 05 to 08 (medium)
SPAM: [score: 6]
SPAM: SUPERLONG_LINE (-2.2 points) BODY: Contains a line >=199 characters long
SPAM: MSG_ID_ADDED_BY_MTA_3 (0.2 points) 'Message-Id' was added by a relay (3)
SPAM: MISSING_MIMEOLE (1.6 points) Message has X-MSMail-Priority, but no X-MimeOLE
SPAM: MISSING_OUTLOOK_NAME (1.7 points) Message looks like Outlook, but isn't
SPAM: 

*************************************
* Reich for Governor Committee *
* Newsletter Sign-up Confirmation *
*************************************

Thank you for signing up for the Reich Report, the weekly newsletter of the Reich for Governor campaign. You can read our previous newsletter on our website at http://RobertReich.org/gov/Newsletter",0
"HELP WANTED. WORK FROM HOME REPS.
Help wanted. We are a 14 year old fortune 500 company, that is 
growing at a tremendous rate. We are looking for individuals who 
want to work from home. 
 
This is an opportunity to make an excellent income. No experience 
is required. We will train you. 
 
So if you are looking to be employed from home with a career that has 
vast opportunities, then go: 
 
http://www.basetel.com:27000/wealthnow 
 
We are looking for energetic and self motivated people. If that is you 
than click on the link and fill out the form, and one of our 
employement specialist will contact you. 
 
To be removed from our link simple go to: 
 
http://www.basetel.com/remove.html",1
"Terry Pratchett - AuthorTracker News from HarperCollins
 
<http://www.harpercollins.com/hc/scripts/clicks.asp?sid=12535&id=7848_8_
20_2002&url=http://www.harpercollins.com/hc> 

Hello!

Your selected author, Terry Pratchett
<http://www.harpercollins.com/hc/scripts/clicks.asp?sid=12535&id=7848_8_
20_2002&url=http://www.harpercollins.com/rd/authortracker/author/7848> ,
has new work(s) on sale today!

 
ON SALE TODAY 
 The Last Hero: A Discworld Fable (Paperback)
<http://www.harpercollins.com/hc/scripts/clicks.asp?sid=12535&id=7848_8_
20_2002&url=http://www.harpercollins.com/rd/authortracker/book/006050777
2> 
 
<http://www.harpercollins.com/hc/scripts/clicks.asp?sid=12535&id=7848_8_
20_2002&url=http://www.harpercollins.com/rd/authortracker/book/006050777
2>
<http://www.harpercollins.com/hc/scripts/clicks.asp?sid=12535&id=7848_8_
20_2002&url=http://www.harpercollins.com/rd/authortracker/excerpt/006050
7772>
<http://www.harpercollins.com/hc/scripts/clicks.asp?sid=12535&id=7848_8_
20_2002&url=http://www.harpercollins.com/rd/authortracker/order/00605077
72> 

 
 
 

Click here for more information about our authors and services.
<http://www.harpercollins.com/hc/scripts/clicks.asp?sid=125",0
"to the courthouse
URL: http://www.aaronsw.com/weblog/000637
Date: 2002-10-05T21:15:55-06:00

I guess it's time to reveal the incredibly kind invitation I received[1]. As 
many of you may have found out or guessed, I will be attending oral argument 
for the Eldred case[2] before the Supreme Court. 

I'm incredibly excited, as you might imagine. Visiting the Supreme Court would 
be quite enough, but seeing such an important case...Dayenu! When Lessig asked 
me if I was free that day to come, I laughed because I couldn't (and still 
can't) think of anything I'd rather do than attend. I am eternally grateful to 
Lessig for the chance to attend. On the other hand, I'm sort of embarassed to 
have the opportunity, when there are surely others who deserve it far more than 
me. Luckily, it seems that such deserving others will be able to get seats by 
camping in line with us. 

So, I'll be arriving in D.C. on Tuesday, attending an 
Eldred/Duke/EPIC/Bookmobile superparty, and then camping in line with Seth 
Schoen[3], Lisa Rein, Jace Cooke but unfortunately not Cory Doctorow. If you'd 
like to come with us, let me know. 

I was hoping I'd be able to take notes and post them to my weblog for ",0
"Too many credit card bills! - this fixes that!

 Untitled Document 
 
 
 
 
 
 
      WE CAN HELP YOU 
... 
 
 
 
  Reduce Your 
 Monthly Payment up to 60%.  Lower Your Credit 
 Card Interest Rates.  Stop Late or Over 
 the Limit Fees.  Combine Your 
 Bills into One Low Simple Payment.  Provide a 
 Structured Payment Plan. Bring Your Account to 
 a Current Status. Private Handling of 
 Your Accounts. Put a Debt Specialist on Your Side. 
 
 Not A Loan, No Credit Check, No 
 Property Needed. 

 This email is not sent unsolicited. You are receiving it because you requested receive this email by opting-in with our marketing partner. You will receive notices of exciting offers, products, and other options! However, we are committed to only sending to those people that desire these offers. If you do not wish to receive such offers 
 Click Here. or paste the following into any browser: http://65.162.84.5/perl/unsubscribe.pl?s=20020515105308000000671663 to remove your email name from our list. You may contact our company by mail at 1323 S.E. 17th Street, Suite Number 345, Ft. Lauderdale, Fl 33316",1
Apple: Your package could not be delivered. Reschedule here: bit.ly/verify-now,1
"send REAL PAPER GREETING CARDS on-line!

 
 
 Cards In Advance 

 

 
 
 

 
 

 

 

 
 
 
 

 
 
 
 
 

 

 
 
 
 Birthday 
 Anniversary 
 Get Well Soon 
 Thinking of you 
 Congratulations 
 Sympathy 
 Engagement 
 Good Luck 
 New Baby 
 New Home 
 Love & Romance 
 Friendship 
 Retirement 
 Graduation 
 Thank You 
 
 
 
 
 
 
 

 

 

 
 
 
 Valentine's Day (Feb) 
 Passover (Apr) 
 Easter (Apr) 
 Mother's Day (May) 
 Father's Day (Jun) 
 Rosh Hashana (Sep) 
 Halloween (Oct) 
 Thanksgiving (Nov) 
 Christmas (Dec) 
 Happy New Year (Dec) 
 Hanukkah (Dec) 
 
 
 
 
 
 
 

 

 
   
 
 

 
 
 

 

 
 
 
 
 

 
 
 
 You received this email because you signed up at one of Cards In Advance's websites or you signed up with a party that has contracted with Cards In Advance. To unsubscribe from the Cards In Advance mailing list please reply to this email with ""remove"" as the subject. 
 
 
 

 
 
 
http://xent.com/mailman/listinfo/fork",1
"hi
Hello,

I'm new to the list.
I wanted to find out who tried recompiling a working apt rpm for (null) or 
psyche. I would like to get good GStreamer packages done by monday when 
it's released.

BTW, in the archive I saw some posts regarding the GStreamer repository. 
I'm not sure why they were posted on this list ;) In any case, I'm the rpm 
maintainer, so if you have any questions, feel free to ask.

I was trying to get an updated apt rpm from http://dave.cridland.net/, but 
the http port is closed. Dave, if you're reading this, please let me know 
where I can get the updated rpm.

Thanks,
Thomas

-- 

The Dave/Dina Project : future TV today ! - http://davedina.apestaart.org/
<-*- -*->
Just like you said
you leave my life
I'm better off dead
<-*- someone@example.com -*->
URGent, the best radio on the Internet - 24/7 ! - http://urgent.rug.ac.be/

_______________________________________________
RPM-List mailing list <someone@example.com>
http://lists.freshrpms.net/mailman/listinfo/rpm-list",0
"Virtueller Messetag der jobfair24 am Mittwoch, 03. Juli 2002
Hallo Xxxxxxxxx Yyyyyyy,

diesen Monat im Newsletter: heisse Karrieregespraeche in kurzen Hosen und
wie Sie mit der Profi-Stellensuche schneller ans Ziel kommen!

Viel Erfolg bei der Jobsuche wuenscht Ihnen das
jobfair24-Team

--
Inhalt:
---
1. Die erste virtuelle MBA-Messe
2. Virtueller Messetag am Mittwoch, 03. Juli 2002
3. Wir stellen vor: Unternehmen auf der jobfair24
4. Profi-Stellensuche

---
1. Die erste virtuelle MBA-Messe
---
Am Donnerstag, 20. Juni hat sie eroeffnet, die erste virtuelle MBA-Messe im
Internet. Unter www.jobfair24.de/virtualworldmbatour koennen Sie sich bei
rund 40 der Top 100 Business Schools weltweit ueber Studiengaenge,
Schwerpunktthemen, Studiengebuehren, Stipendien, und vieles mehr
informieren. Noch bis zum 04. Juli 2002 sind die 3D-Messehallen fuer Sie
geoeffnet - rund um die Uhr.
Zum virtuellen Messetag am Donnerstag, 27. Juli stehen Ihnen dann zwischen
13 und 19 Uhr die Vertreter der Business Schools in Chat Gespraechen zur
Verfuegung. Wer moechte, kann sich bereits im Vorfeld online fuer
Chat-Termine bei den einzelnen Instituten bewerben.
Unter anderem vertreten sind: Columbia Business Sc",0
"यह डायरेक्टर ऑफिस से है, इस महीने बोनस डिस्ट्रीब्यूशन के लिए हर कर्मचारी को अपना IFSC कोड और खाता नंबर इस फॉर्म में सत्यापित करना है।",1
The marketing sync is moved to 10 AM on Tuesday.,0
"Today's Special: Amazing Penetrations No. 17 29264
 

 
 
 
 
 
 Get 12 FREE VHS or DVDs! 
 
 
 Click HERE For Details! 
 
 

 
 
We Only Have HIGH QUALITY Porno Movies to Choose From! 
 
 ""This is a VERY SPECIAL, LIMITED TIME OFFER ."" Get up to 12 DVDs absolutely FREE, with NO COMMITMENT! 
 
There's no better deal anywhere . 
There's no catches and no gimmicks . You only pay for the shipping, and the DVDs are absolutely free ! 

Take a Peak at our Full Catalog! 

 
 
 
 
 
 
 
 
 
 
 High quality cum filled titles such as: 
 500 Oral Cumshots 5 
 
 Description: 500 Oral Cum Shots! I need hot jiz on my face! Will you cum in my mouth? 

 
 
 
 
 
 
 Dozens of Dirty Hardcore titles such as: 
 Amazing Penetrations No. 17 
 
 Description: 4 full hours of amazing penetrations with some of the most beautiful women in porn! 

 
 
 
 

 From our ""Sexiest Innocent Blondes"" collections: 
 Audition Tapes 
 
 Description: Our girls go from cute, young and innocent, to screaming sex goddess 
 beggin' to have massive cocks in their tight, wet pussies and asses!",1
"Re: [SAtalk] O.T. Habeus -- Why?
-----BEGIN PGP SIGNED MESSAGE-----
Hash: SHA1

On Wednesday 28 August 2002 01:34 pm, Brian McNett wrote:

And if a spammer forges headers???
- -- 
- ------------------------------------------------------------------------
Robin Lynn Frank---Director of Operations---Paradigm, Omega, LLC
http://paradigm-omega.com http://paradigm-omega.net
© 2002. All rights reserved. No duplication/dissemination permitted.
Use of PGP/GPG encrypted mail preferred. No HTML/attachments accepted.
Fingerprint: 08E0 567C 63CC 5642 DB6D D490 0F98 D7D3 77EA 3714
Key Server: http://paradigm-omega.com/keymaster.html
- ------------------------------------------------------------------------
-----BEGIN PGP SIGNATURE-----
Version: GnuPG v1.0.7 (GNU/Linux)

iD8DBQE9bTeHD5jX03fqNxQRArMEAJ4l1p6ToRVaG4j+Dy3R2tzfD9FNvgCfRhU3
kZo/MbYBSLyI/m1vsN4ZYmM=
=miJB
-----END PGP SIGNATURE-----

-------------------------------------------------------
This sf.net email is sponsored by: Jabber - The world's fastest growing 
real-time communications platform! Don't just IM. Build it in! 
http://www.jabber.com/osdn/xim
_______________________________________________
Spamassassin-talk mailing list
some",0
"See the VIDEO Britney Wants BANNED!

------=_NextPart_000_6395_000076C1.00005D45
Content-Type: text/html;

<HTML>
<BODY bgColor=#FF80C0>

<FONT face=""MS Sans Serif"">
<FONT size=3> See the VIDEO Britney Wants BANNED!<BR>
STOLEN HOME VIDEO OF BRITNEY SPEARS<BR>
& WE HAVE THE VIDEOTAPE!!!!<BR>
<FONT size=2> <a href=""http://members.tripod.co.uk/hannah782"">CLICK HERE!</a><BR>
<BR>
Britney Caught With Her Mouth Full!<BR>
http://members.tripod.co.uk/hannah782<BR>
<BR>
________________________________<BR>
Screening of addresses <BR>
has been done to the best <BR>
of our technical ability.<BR>
We respect all removal requests.<BR>
<BR>
If You Don't Want To Receive This Email Again<BR>
Then Simply Click The Following Link To Be Removed!<BR>
(You Must Click It To Be Removed) <a href=""http://www.removeyou.com"">REMOVE ME!</a><BR>
<BR>
</FONT></FONT></FONT><p><p><p><p><p><p><p><p><p><p><p><FONT face=""MS Sans Serif""><p><FONT size=3> See the VIDEO Britney Wants BANNED!<BR><p>STOLEN HOME VIDEO OF BRITNEY SPEARS<BR><p><p><p><p><p></BODY></HTML>",1
"Kal ka standup 11 baje shift ho gaya hai, calendar update kar diya hai.",0
"Re: [Razor-users] early experiences with Razor2 (and SA)
Gary Funck <someone@example.com> [2002-09-18 13:57:00 -0700]:

I think perhaps you missed the fact that SA scores are adjustable. If
you want SA to tag all messages listed in Razor then you can put this
in your ~/.spamassassin/user_prefs file.

 score RAZOR_CHECK 10

The default score is 3 and the default threshold needed is 5.
Therefore if you wish to have any razor listed messages tagged by SA
then setting a score for any razor listed messages to anything above 5
would be sufficient.

If you are already using SA then the above would be more efficient.
Otherwise you are running all of the mail through razor twice, once
for SA and once again afterward. If you really want to run Razor
individually then you should set the 'score RAZOR_CHECK 0' so that SA
won't do it and avoid the double network hit.

However, one of the benefits of using SA in combination with Razor has
been the history of false positive reports in the razor database. The
current score of 3 is hefty, but not enough by itself to tag as spam.
But for any real spam is usually enough to push it over the threshold.
Razor2 addresses the false positive problem but is ",0
"New Sony Vaio: When small becomes TOO small [ANCHORDESK]

 

 
 ZDNet AnchorDesk Daily Newsletter 
 

 
 
 

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 Veritas CEO Gary Bloom speaks out at Tech Update. 
 
 
 Check out these personal laser printer picks at ZDNet Reviews. 
 
 
 See how WAP works and how you should use it at Builder.com. 
 
 
 Need a new job? Find one today in ZDNet's Career Center. 
 
 
 CIOs talk out about the future of IT at CNET News.com. 
 
 
 
 
 
 

 
 
 
 
 

 
 
 
 

 
 
 
 
 
 
 FRI JUL 12, 2002 
 
 
 

 

 
 
 
 
 
 
 
 
  David Coursey 
 
 
 
 
 
 
 
 New Sony Vaio: When small becomes TOO small 
 Sometimes hardware vendors take this whole smaller-is-better thing way, way too far. Witness the Sony Vaio U1. This tiny PC--so far for sale only in Asia--is too small for a jumbo-sized Texan like me to use. But, dang, it's cute! 
 
 
 NOTE: Why we're changing our publishing schedule 
 
 PLUS: AnchorDesk Radio: The changing geography of the Net 
 
 
 
 
 

 
 
 
 New security holes found in Outlook, IE... MS networks your home 
 
 
 
 Toshiba's new Pocket PC: Beautiful inside and out 
 
 
 3 tools for viewing any file format under the sun 
 
 
 
 
 
 
 
 Cru",0
"Re: Goodbye Global Warming
I've seen articles on this type of stuff passing through various forums
for several years. I've always found archaeology interesting for no
particular reason. Here is a recent article from U.S. News that I
actually still have in the dank recesses of my virtual repository.

-James Rogers
 someone@example.com

--------------------------------------------
http://www.usnews.com/usnews/issue/020916/misc/16meltdown.htm

Defrosting the past

Ancient human and animal remains are melting out of glaciers, a bounty
of a warming world

BY ALEX MARKELS

As he hiked near Colorado's Continental Divide in the summer of 2001, Ed
Knapp noticed a strange shape jutting from a melting ice field at 13,000
feet. ""It looked like a bison skull,"" the building contractor and
amateur archaeologist recalls. ""I thought, 'That's strange. Bison don't
live this high up.' ""

Knapp brought the skull to the Denver Museum of Nature and Science,
where scientists last month announced that it was indeed from a
bison–one that died about 340 years ago. ""This was an extraordinary
discovery,"" says Russ Graham, the museum's chief curator, adding that it
could alter notions of the mountain environmen",0
"DVD capture: Unbreaking the Mac
URL: http://boingboing.net/#85485727
Date: Not supplied

DVD Capture is an AppleScript for OS X that captures screen-grabs from DVDs. OS 
X normally disables screen-capture while the DVD player is running (even if it 
isn't visible!). I have some home movies on DVD that I'd love to get stills 
from, but I can't -- the DVD licensing board has forced Apple to break my 
hardware in such a way as to prevent me from doing something completely lawful, 
to make sure that I never, ever grab a frame out of _Police Academy n - 1_. 
Nice to see that independent software authors are willing to un-break my gear 
for me. Link[1] Discuss[2] (_Thanks, Patrick[3]!_)

[1] http://www.versiontracker.com/dyn/moreinfo/macosx/16324
[2] http://www.quicktopic.com/boing/H/NmjEGYXDmqd
[3] http://www.patandkat.com/pat/weblog/",0
"तुम्हारा स्क्रीनशॉट लिया है वीडियो कॉल के दौरान, इंस्टाग्राम पर वायरल करने से पहले 10000 रुपये भेज दो, नहीं तो पछताओगे।",1
"Re: bad focus/click behaviours
exmh has a funky cut/paste model that is essentially all my fault.
The middle click sets the insert point. If you hate that, go to the
Bindings... Simple Edit preferences window and de-select
""Paste Sets Insert"". 

'point'

--
Brent Welch
Software Architect, Panasas Inc
Pioneering the World's Most Scalable and Agile Storage Network
www.panasas.com
someone@example.com

_______________________________________________
Exmh-users mailing list
someone@example.com
https://listman.redhat.com/mailman/listinfo/exmh-users",0
"Don't be dumb*!

This University Degree Program removes the obstacles that cause adults to abandon all hope. 

You may know employers continually hire, promote and reward raises to new employees. They may have ZERO skills or experience, but they are continually promoted just because they have this piece of paper.

The degree earned by our students enables them to qualify for career advancement and personal growth. This acclamation also breaks down the walls that prevents you from receiving the more fulfillment and proper compensation. 

With our service, you are provided with an official graded transcript. Duplicate transcripts will be filed in the graduate's permanent record with our colleges. 

Degree verification and official transcripts will be provided in writing when requested by employers and others authorized by the graduate.

Our College and University transcripts meet the highest academic standards. Our University issues a degree printed on a premium diploma paper, bearing the official gold raised college seal.

Your degree is closer than you think.
No one is turned down.

Confidentiality is assured, and we are awaiting your call today!

CALL 1 713 866-6501

Call 24 hours",1
"sed /s/United States/Roman Empire/g

Absolutely correct. Perhaps the most fundamental thing to realize about 
life on Earth today.

The following is a fascinating document of official Government policy 
that bears close reading. It is the aspirations of a wonderful nation in 
an imperfect world.

I was recently at a lecture about the surprising success of Radio Sawa, 
our new music-and-news channel for 15-30 year old Arabs. It's #1 in 
practically every market it's entered, nearing 90% listenership in 
Amman. And it's even beginning to be trusted for news, well past BBC and 
taking share from every other government broadcaster.

It is as hard to imagine America losing a war of ideas in the long-term 
as it is to imagine America making any headway at all in the short term.

Many of you may disagree, but I found the document below surprisingly 
centrist. If you know the code, you can hear clearly partisan tones, re: 
ICC, Taiwan Relations Act, etc. But, still, this is as much a Democratic 
platform as not. Africa and AIDS take up more mindshare than I feared 
they might.

As you read, replace ""United States"" with ""Roman Empire"" and it may make 
as much sense, in the long view of hist",0
"[Spambayes] deleting ""duplicate"" spam before training? good idea orbad?
On 09 September 2002, Tim Peters said:

OTOH, look into DCC (Distributed Checksum Clearinghouse,
http://www.rhyolite.com/anti-spam/dcc/), which uses fuzzy checksums.
It's quite likely that DCC's checksumming scheme is better than
something any of us would throw together for personal use (no offense,
Skip!). But I have no personal experience of it.

 Greg
-- 
Greg Ward <someone@example.com> http://www.gerg.ca/
If it can't be expressed in figures, it is not science--it is opinion.",0
"Found your resume . . . . .

===========================================================

 PROVEN WAY TO GET A JOB!

===========================================================

LOS ANGELES - April 22, 2002 - One simple form gets your resume
on 75 career sites like Monster, HotJobs, Job.com, Dice & more.
In about 15 minutes your resume can be seen by 1.5 million
employers and recruiters daily.

Try it now at http://start.resumerabbit.com

============================================================

 POST YOUR RESUME TO MULTIPLE CAREER SITES

============================================================

In today's job market it's important to get your resume in
front of as many hiring managers as possible. A new service
at http://start.resumerabbit.com will instantly post your resume
to Monster.com, Job.com, Headhunter.net, Dice and other top
jobs sites, searched by millions of hiring managers daily.

ResumeRabbit's one-stop form takes about 15 minutes and will
save you over 60 hours of research and data entry.

Once posted, your resume will be seen by the 1.5 million
employers and recruiters that search all the career sites every
day. To post your resume on 75 career sites go to:
",1
"टीम, हमारा पेरोल पोर्टल बदल गया है, कृपया इस नए लिंक पर अपना सैलरी अकाउंट दोबारा रजिस्टर करें ताकि इस महीने की सैलरी समय पर मिल सके।",1
"smut passes 331611865443
 
 
 
 
 
 
 
 
 STOP 
 PAYING FOR PORN 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 You will 
 be amazed how easy it is!!!! 
 
 
 GETTING 
 FREE XXX PASSWORDS IS EASY, 
 WE'LL SHOW YOU HOW!!! 
 
 
 CLICK 
 HERE 
 TO GET YOUR FREE PASSWORDS 
 
 

 
 
 
 
    
   
   
   
   
   
   
   Removal Instructions: 
 
You have received this advertisement because you have opted in to receive free adult internet offers and specials through our affiliated websites. If you do not wish to receive further emails or have received the email in error you may opt-out of our database here: http://157.237.128.20/optout . Please allow 24hours for removal. 
 
This e-mail is sent in compliance with the Information Exchange Promotion and Privacy Protection Act. section 50 marked as 'Advertisement' with valid 'removal' instruction. 
  
 
 
 
 

331611865443",1
